,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Regular_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Gender,Age,Married,Number_of_Dependents,Zip_Code,Population,CLTV,Churn_Category,Total_Customer_Svc_Requests,Product/Service_Issues_Reported,Customer_Satisfaction,Churn_Value
2741,0,0,43,2.0,1,24.85,1,1,1.0,26,1,1,1,1,1,1,1,1,2,0,2,115.05,4895.1,10.76,0.0,1068.55,2,25,0,0,91980,91,4115,1.0,1,0,0,0
2742,1,6,51,2.6,1,26.73,1,1,1.0,41,1,1,0,1,1,1,1,1,1,0,2,110.05,5686.4,20.28,233.14,1363.23,1,23,1,0,92007,10375,5604,1.0,0,0,0,0
2743,0,0,71,3.2,1,22.22,0,0,1.0,0,0,0,0,0,0,0,0,0,2,1,2,19.9,1355.1,42.18,0.0,1577.62,1,49,0,0,92008,35582,5308,1.0,0,0,0,0
2744,1,2,35,3.8,1,23.85,1,1,1.0,10,0,0,0,1,1,0,0,1,3,1,2,91.5,3236.35,40.79,0.0,834.75,1,64,1,0,92019,40995,3617,1.0,3,0,0,0
2745,1,3,72,4.4,0,0.0,0,1,2.0,16,0,1,1,1,1,1,1,1,2,1,1,60.0,4264.0,25.67,68.22,0.0,2,63,1,0,92021,61872,5471,1.0,0,0,0,0
2746,0,0,1,5.0,1,27.46,0,1,3.0,26,0,0,0,0,0,0,0,1,3,1,1,44.8,44.8,0.0,0.0,27.46,1,40,0,0,92024,47126,2269,1.0,2,2,0,0
2747,1,9,9,5.0,1,30.07,0,1,2.0,30,1,0,0,0,0,0,0,0,1,0,2,48.6,422.3,20.45,127.0,270.63,2,31,1,0,92025,49281,4562,1.0,0,0,0,0
2748,0,0,69,5.0,0,0.0,0,1,1.0,18,1,1,0,1,1,1,1,1,2,1,1,60.05,4176.7,41.21,75.18,0.0,1,62,0,0,92026,43436,5388,1.0,0,0,0,0
2749,0,0,52,5.0,1,44.34,1,1,3.0,71,0,1,0,1,1,1,1,1,3,1,2,102.7,5138.1,0.0,0.0,2305.6800000000003,2,30,1,0,92027,48690,4044,1.0,2,0,0,0
2750,1,5,35,5.0,1,9.04,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,2,1,2,19.85,739.35,2.29,0.0,316.4,2,37,1,1,92040,42277,4177,1.0,1,0,0,0
2751,0,0,8,5.0,1,31.02,0,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,1,2,19.2,161.95,0.0,0.0,248.16,2,31,0,0,92054,98239,5272,1.0,0,0,0,0
2752,0,0,46,5.0,1,22.13,1,1,1.0,22,0,1,1,0,1,0,0,0,1,1,2,94.9,4422.95,24.08,973.0,1017.98,1,31,0,0,92056,52895,5316,1.0,0,0,0,0
2753,0,0,68,5.0,1,21.82,1,1,1.0,2,1,1,1,1,1,1,1,0,2,1,1,88.15,6148.45,36.29,123.0,1483.76,2,63,0,0,92064,47969,5531,1.0,0,0,0,0
2754,0,0,36,5.0,1,19.64,0,1,2.0,71,0,1,0,0,1,1,1,1,3,1,2,94.8,3565.65,30.26,0.0,707.04,2,20,0,0,92065,33104,2807,1.0,1,0,0,0
2755,1,3,71,5.0,1,30.68,1,1,3.0,18,1,1,1,1,1,1,1,0,2,0,2,85.75,6223.8,4.6,1120.0,2178.28,2,59,1,0,92069,52664,4487,1.0,1,0,0,0
2756,1,6,66,5.0,1,23.2,1,1,1.0,59,1,1,1,0,0,0,0,0,3,1,1,67.45,4508.65,41.67,2660.0,1531.2,2,22,1,1,92070,1143,4172,1.0,1,0,0,0
2757,0,0,63,5.0,1,35.35,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,2,20.5,1328.15,15.62,0.0,2227.05,1,50,0,0,92071,53510,5997,1.0,3,0,0,0
2758,0,0,41,5.0,1,6.61,0,0,2.0,0,0,0,0,0,0,0,0,0,1,1,2,20.25,865.0,46.78,0.0,271.01,2,39,0,0,92075,12173,3972,1.0,2,2,0,0
2759,1,9,70,5.0,1,23.52,0,0,2.5,0,0,0,0,0,0,0,0,0,2,0,1,19.45,1303.5,14.49,0.0,1646.4,2,26,1,0,92083,62036,5540,1.0,0,0,0,0
2760,0,0,23,5.0,0,0.0,0,1,3.0,14,0,0,0,0,1,1,1,0,3,1,1,44.95,996.85,25.84,140.0,0.0,2,47,0,0,92084,44692,3248,1.0,1,0,0,0
2761,1,6,37,5.0,1,4.5,1,1,3.0,9,1,0,1,1,0,0,0,1,2,1,2,62.8,2278.75,16.97,0.0,166.5,1,57,1,0,92091,1072,5229,1.0,1,0,0,0
2762,0,0,17,5.0,1,13.02,0,1,3.0,73,0,0,0,0,0,0,0,1,1,0,2,44.6,681.4,0.0,0.0,221.34,1,27,0,0,92101,27505,2130,1.0,1,1,0,0
2763,1,5,64,5.0,1,40.18,1,1,1.0,30,0,1,0,1,1,1,1,1,2,1,1,105.25,6823.4,23.67,204.7,2571.52,1,29,1,0,92107,27959,5682,1.0,1,0,0,0
2764,1,1,42,5.0,1,13.23,1,1,1.0,23,1,0,0,0,1,1,1,0,1,0,1,97.1,4016.75,46.56,924.0,555.66,1,62,1,0,92109,46086,2170,1.0,2,0,0,0
2765,0,0,5,5.0,1,12.22,0,0,1.0,0,0,0,0,0,0,0,0,0,3,0,2,20.2,83.75,0.0,0.0,61.1,1,59,0,1,92110,24169,5169,1.0,0,0,0,0
2766,0,0,41,4.866666666666666,1,10.26,0,1,1.0,2,0,1,0,1,1,1,1,1,2,1,1,98.8,3959.15,27.09,0.0,420.66,2,64,0,0,92111,46828,5584,1.0,0,0,0,0
2767,1,10,58,4.733333333333333,1,18.37,0,1,1.0,18,0,0,1,0,0,0,0,1,1,0,2,50.3,2878.55,10.23,0.0,1065.46,1,61,1,0,92113,47431,5232,1.0,3,0,0,0
2768,0,0,47,4.6,1,44.69,0,0,1.0,0,0,0,0,0,0,0,0,0,2,1,2,20.55,945.7,0.0,0.0,2100.43,2,34,0,0,92114,66838,5404,1.0,2,1,0,0
2769,0,0,18,4.466666666666667,1,26.84,0,1,1.0,20,0,0,0,1,0,0,0,0,3,1,1,75.9,1373.05,15.57,275.0,483.12,1,51,0,0,92115,56887,4668,1.0,0,0,0,0
2770,1,5,23,4.333333333333333,1,3.67,0,1,3.0,69,1,0,0,0,0,1,1,0,3,1,1,59.95,1406.0,26.55,970.0,84.41,1,25,1,0,92117,51213,5379,1.0,1,0,0,0
2771,0,0,1,4.2,1,22.37,0,0,3.0,0,0,0,0,0,0,0,0,0,3,0,2,19.15,19.15,0.0,0.0,22.37,2,35,0,0,92118,24093,2577,1.0,0,0,0,0
2772,1,8,71,4.066666666666666,1,34.72,1,1,3.0,10,0,0,1,0,1,1,1,0,1,1,2,98.65,6962.85,0.0,696.0,2465.12,1,60,1,0,92119,21866,5101,1.0,0,0,0,0
2773,1,2,72,3.9333333333333336,1,17.3,1,1,1.0,14,1,1,1,1,1,1,1,1,2,1,2,112.6,8126.65,0.0,0.0,1245.6,1,47,1,1,92120,25569,6486,1.0,3,0,0,0
2774,1,2,33,3.8,1,34.22,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,2,20.6,690.25,0.0,0.0,1129.26,1,63,1,0,92121,4258,5212,1.0,0,0,0,0
2775,0,0,24,3.666666666666667,0,0.0,0,1,1.0,20,1,0,0,1,0,0,0,1,2,0,2,35.75,830.8,0.0,0.0,0.0,1,44,0,0,92123,25232,5531,1.0,2,0,0,0
2776,1,9,56,3.533333333333333,1,20.53,1,1,3.0,19,0,1,1,1,0,1,1,1,1,1,2,99.75,5608.4,0.0,0.0,1149.68,2,45,1,0,92124,30206,5926,1.0,2,0,0,0
2777,0,0,37,3.4,1,21.84,0,1,3.0,41,0,1,0,0,1,1,1,1,3,1,2,96.1,3646.8,0.0,0.0,808.08,1,28,0,0,92126,74232,2640,1.0,0,0,0,0
2778,0,0,43,3.2666666666666666,1,2.49,1,1,1.0,53,0,1,1,1,1,1,1,0,1,0,2,85.1,3662.25,0.0,1941.0,107.07,2,29,0,0,92127,20046,2319,1.0,0,0,0,0
2779,0,0,1,3.1333333333333333,0,0.0,0,1,1.0,13,0,0,0,0,0,0,0,1,3,0,2,25.35,25.35,0.0,0.0,0.0,1,31,0,0,92128,42733,4193,1.0,1,0,0,0
2780,0,0,61,3.0,1,23.45,1,1,3.0,8,1,1,1,1,1,1,1,0,2,0,1,89.65,5308.7,0.0,425.0,1430.45,2,52,0,0,92130,28201,6149,1.0,1,0,0,0
2781,0,0,17,2.8666666666666667,1,49.71,1,1,1.0,4,0,0,1,1,0,0,0,0,1,0,1,86.75,1410.25,0.0,56.0,845.07,1,41,0,0,92131,29283,5863,1.0,1,0,0,0
2782,1,3,41,2.7333333333333334,1,13.23,0,1,2.0,16,0,1,1,1,0,0,0,1,1,1,1,86.2,3339.05,0.0,0.0,542.4300000000001,2,53,1,0,92139,36351,5325,1.0,0,0,0,0
2783,0,0,48,2.6,1,9.91,1,1,3.0,4,0,1,1,0,1,1,1,0,2,1,1,108.1,5067.45,0.0,203.0,475.68,1,59,0,0,92203,2743,5994,1.0,2,0,0,0
2784,0,0,42,2.466666666666667,0,0.0,0,1,1.0,13,1,1,1,1,0,1,1,1,1,1,1,54.75,2348.45,0.0,0.0,0.0,2,51,0,0,92220,25859,3179,1.0,0,0,0,0
2785,0,0,44,2.3333333333333335,1,44.92,1,1,1.0,16,0,0,1,0,0,1,1,1,3,1,2,90.4,4063.0,0.0,0.0,1976.48,1,50,0,0,92223,17721,4751,1.0,1,0,0,0
2786,0,0,1,2.2,1,15.66,0,1,1.0,29,0,0,0,0,0,0,0,0,3,0,1,44.0,44.0,0.0,0.0,15.66,1,62,0,2,92225,24659,4020,1.0,0,0,0,0
2787,0,0,27,2.066666666666667,1,35.17,1,1,1.0,24,0,0,0,0,1,1,1,1,3,1,1,95.6,2595.25,0.0,62.29,949.59,2,49,0,0,92227,23394,2026,1.0,0,0,0,0
2788,0,0,19,1.9333333333333336,1,32.03,0,0,1.0,0,0,0,0,0,0,0,0,0,3,0,2,19.9,367.55,0.0,0.0,608.57,2,47,0,0,92233,7857,3245,1.0,2,0,0,0
2789,0,0,66,1.7999999999999998,1,13.28,1,1,1.0,24,1,1,1,1,1,1,1,0,2,1,2,90.05,5965.95,0.0,1432.0,876.4799999999999,2,61,0,0,92236,23170,5813,1.0,0,0,0,0
2790,1,10,23,1.6666666666666665,1,17.82,0,0,1.25,0,0,0,0,0,0,0,0,0,1,0,2,20.05,415.1,0.0,0.0,409.86,2,44,1,0,92242,1564,3742,1.0,1,1,0,0
2791,0,0,32,1.5333333333333332,1,43.8,0,0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,19.75,624.15,0.0,0.0,1401.6,2,46,0,0,92243,43712,4691,1.0,0,0,0,0
2792,0,0,11,1.4,1,26.85,0,0,1.75,0,0,0,0,0,0,0,0,0,1,0,2,20.05,237.7,0.0,0.0,295.35,2,52,0,0,92249,3535,5355,1.0,4,0,0,0
2793,1,9,68,1.2666666666666666,1,44.79,0,1,2.0,14,1,0,0,1,0,0,0,0,1,0,1,55.9,3848.8,0.0,539.0,3045.72,2,49,1,0,92251,14546,5160,1.0,1,0,0,0
2794,0,0,20,1.1333333333333333,1,27.11,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,0,2,1,2,19.7,419.4,0.0,0.0,542.2,1,62,0,0,92252,8141,2120,1.0,1,0,0,0
2795,0,0,72,1.0,1,30.44,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,2,1,2,19.8,1468.75,0.0,0.0,2191.6800000000003,1,39,0,0,92253,23971,5368,1.0,1,0,0,0
2796,1,5,60,2.0,1,5.43,1,1,3.0,29,1,0,1,0,1,0,0,1,1,1,1,95.4,5812.0,0.0,0.0,325.79999999999995,1,59,1,0,92254,8768,4149,1.0,2,1,0,0
2797,1,9,46,2.0,1,35.46,1,0,2.5,0,0,0,0,0,0,0,0,0,1,1,1,24.45,1066.15,0.0,0.0,1631.16,2,55,1,0,92260,29340,2438,1.0,1,0,0,0
2798,1,3,29,2.0,1,5.39,1,1,2.0,17,0,0,0,0,0,0,0,1,3,1,1,74.95,2149.05,0.0,0.0,156.31,2,62,1,0,92262,24924,3483,1.0,2,0,0,0
2799,0,0,51,2.0,1,1.51,1,1,3.0,52,0,1,1,1,0,0,0,1,3,1,1,87.35,4473.0,0.0,0.0,77.01,1,21,0,0,92264,18884,4899,1.0,2,1,0,0
2800,1,6,16,4.0,1,40.03,0,1,1.0,20,0,1,0,0,0,0,0,0,3,0,1,73.25,1195.75,0.0,239.0,640.48,2,58,1,1,92267,131,3624,1.0,1,0,0,0
2801,1,5,70,1.0,1,45.24,1,1,2.0,42,0,1,1,1,0,1,1,1,2,1,1,98.7,6858.9,0.0,0.0,3166.8,1,23,1,0,92268,354,5582,1.0,1,2,0,0
2802,1,2,40,2.0,1,33.44,1,0,1.6666666666666667,0,0,0,0,0,0,0,0,0,2,1,2,24.8,1024.7,0.0,0.0,1337.6,2,27,1,2,92270,12465,3021,1.0,1,1,0,0
2803,1,6,5,2.0,1,6.7,1,0,1.3333333333333335,0,0,0,0,0,0,0,0,0,3,1,2,24.3,132.25,0.0,0.0,33.5,2,41,1,3,92275,799,3181,1.0,1,0,0,0
2804,0,0,7,2.0,1,27.46,0,1,1.0,4,0,0,0,0,0,0,0,0,3,1,1,69.85,515.45,0.0,21.0,192.22,2,61,0,0,92276,6242,5501,1.0,1,0,0,0
2805,0,0,29,2.0,1,49.92,1,1,1.0,23,0,1,1,1,0,1,1,0,1,0,2,100.55,2830.45,0.0,651.0,1447.68,1,46,0,0,92027,48690,3055,1.0,0,0,0,0
2806,1,10,44,2.0,1,15.33,1,0,2.0,0,0,0,0,0,0,0,0,0,1,0,2,25.7,1110.5,0.0,0.0,674.52,1,54,1,0,92278,14104,3037,1.0,1,0,0,0
2807,0,0,10,4.0,0,0.0,0,1,3.0,24,1,1,1,0,0,0,0,1,3,0,1,40.7,449.3,0.0,0.0,0.0,2,31,0,0,92027,48690,2164,1.0,2,0,0,0
2808,0,0,10,4.0,1,6.5,1,1,2.0,76,0,0,0,0,0,1,1,0,3,0,1,85.95,858.6,0.0,653.0,65.0,2,20,1,2,92283,3663,4922,1.0,0,0,0,0
2809,0,0,18,4.0,1,15.18,1,1,1.0,42,0,0,0,0,0,0,0,1,3,1,1,75.6,1395.05,0.0,0.0,273.24,1,27,0,0,92284,20486,4030,1.0,1,1,0,0
2810,1,4,68,1.0,1,41.46,1,1,2.0,30,1,0,0,1,0,0,0,0,1,0,1,58.25,3975.7,0.0,1193.0,2819.28,2,49,1,0,92285,2182,4620,1.0,4,2,0,0
2811,1,5,72,1.0,0,0.0,0,1,3.0,30,1,1,1,1,1,1,1,1,2,1,2,65.2,4784.45,0.0,143.53,0.0,2,56,1,0,92304,42,5092,1.0,1,0,0,0
2812,0,0,2,1.5,1,12.59,0,1,1.0,76,1,0,1,0,0,0,0,0,3,0,1,53.45,119.5,0.0,91.0,25.18,1,30,0,0,92305,301,3477,1.0,2,0,0,0
2813,1,1,41,2.0,1,35.46,0,0,2.0,0,0,0,0,0,0,0,0,0,2,1,1,19.75,899.45,0.0,0.0,1453.86,1,21,1,0,92308,28819,2011,1.0,1,1,0,0
2814,0,0,26,1.6666666666666667,0,0.0,0,1,3.0,29,0,0,1,1,1,0,0,0,3,1,2,44.45,1183.8,0.0,343.0,0.0,2,46,0,0,92309,904,3080,1.0,1,0,0,0
2815,1,1,36,1.3333333333333335,1,12.61,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,20.85,720.05,0.0,0.0,453.96,1,26,1,0,92310,9465,5744,1.0,2,1,0,0
2816,1,5,72,1.0,1,30.75,1,1,1.0,3,1,1,1,1,1,1,1,0,2,1,2,114.05,8468.2,0.0,254.0,2214.0,1,52,1,0,92311,31293,4842,1.0,0,0,0,0
2817,0,0,35,2.0,1,24.83,1,1,1.0,51,0,0,0,1,0,1,1,1,3,1,1,89.85,3161.2,0.0,0.0,869.05,1,30,1,0,92313,11024,4945,1.0,2,0,0,0
2818,0,0,1,3.0,1,14.65,0,1,3.0,15,0,0,1,1,0,0,0,1,3,0,2,55.05,55.05,0.0,0.0,14.65,1,59,0,0,92314,9899,2962,1.0,1,0,0,0
2819,1,8,16,4.0,1,46.45,1,1,1.0,12,1,0,1,1,1,1,1,1,3,1,1,112.95,1882.55,0.0,0.0,743.2,2,49,1,1,92315,5447,2683,1.0,1,0,0,0
2820,1,7,54,2.0,1,11.4,1,1,1.0,26,1,1,1,1,1,1,1,0,1,1,2,114.65,6049.5,0.0,1573.0,615.6,2,63,1,0,92320,7334,4488,1.0,2,0,0,0
2821,0,0,18,4.0,1,42.45,1,1,1.0,28,1,0,0,0,0,1,1,0,3,0,1,64.8,1166.7,0.0,327.0,764.1,2,45,0,3,92321,455,2466,1.0,1,0,0,0
2822,1,8,36,3.0,1,49.33,0,1,3.0,23,0,0,0,0,0,1,1,1,3,0,1,80.4,2937.65,0.0,0.0,1775.88,2,59,1,0,92324,52202,5544,1.0,0,0,0,0
2823,1,10,52,2.0,1,5.32,1,0,2.0,0,0,0,0,0,0,0,0,0,2,1,1,25.05,1270.25,0.0,0.0,276.64,2,30,1,0,92328,443,5674,1.0,1,0,0,0
2824,1,4,8,1.5,1,22.14,0,1,1.0,82,0,0,1,0,1,1,1,0,3,1,1,94.75,759.55,0.0,623.0,177.12,1,26,1,3,92332,115,5505,1.0,1,1,0,0
2825,1,8,72,1.0,1,27.25,0,1,1.0,19,1,1,0,1,1,1,1,1,2,0,1,105.5,7611.55,0.0,0.0,1962.0,1,47,1,0,92333,414,5534,1.0,1,0,0,0
2826,0,0,64,2.0,1,4.03,1,0,2.0,0,0,0,0,0,0,0,0,0,1,0,3,24.7,1642.75,0.0,0.0,257.92,2,53,0,0,92335,82630,5655,1.0,0,0,0,0
2827,1,10,60,2.0,0,0.0,0,1,3.0,2,0,1,1,1,1,1,1,0,3,1,1,60.2,3582.4,0.0,72.0,0.0,1,34,1,0,92337,29847,5359,1.0,0,0,0,0
2828,1,10,61,2.0,1,20.09,1,0,2.0,0,0,0,0,0,0,0,0,0,2,0,3,24.4,1417.9,0.0,0.0,1225.49,2,20,1,0,92339,958,4900,1.0,0,0,0,0
2829,0,0,24,2.3333333333333335,1,38.79,1,1,1.0,4,0,1,1,0,1,1,1,1,3,1,1,104.15,2494.65,0.0,0.0,930.96,2,48,0,0,92341,317,5813,1.0,3,0,0,0
2830,1,1,28,2.6666666666666665,1,27.34,0,1,3.0,16,0,1,1,1,1,0,0,0,1,0,1,92.9,2768.35,0.0,443.0,765.52,1,35,1,0,92342,4948,2037,1.0,1,0,0,0
2831,1,4,30,3.0,1,15.94,0,1,2.0,53,0,1,1,1,1,1,1,1,2,0,1,80.8,2369.3,0.0,125.57,478.2,2,24,1,0,92345,68515,4274,1.0,0,0,0,0
2832,1,10,2,3.0,1,34.38,0,0,2.5,0,0,0,0,0,0,0,0,0,3,0,3,20.0,38.0,0.0,0.0,68.76,1,45,1,0,92346,48245,4823,1.0,2,0,0,0
2833,0,0,1,3.0,1,4.53,1,1,3.0,28,0,0,0,0,0,0,0,1,3,1,1,75.1,75.1,0.0,0.0,4.53,1,61,0,0,92347,1933,4120,1.0,2,0,0,0
2834,0,0,6,3.0,1,15.5,0,0,2.5,0,0,0,0,0,0,0,0,0,3,0,3,19.65,100.9,0.0,0.0,93.0,1,52,0,2,92352,9793,2231,1.0,0,0,0,0
2835,1,8,24,3.0,1,44.06,0,1,2.0,59,0,1,0,0,1,1,1,0,3,1,1,69.45,1614.05,0.0,952.0,1057.44,2,23,1,0,92354,18068,4208,1.0,0,0,0,0
2836,0,0,70,1.0,0,0.0,0,1,1.0,59,0,0,0,1,0,1,1,1,2,1,3,40.05,2799.75,0.0,0.0,0.0,1,25,0,0,92363,5488,5055,1.0,1,0,0,0
2837,1,2,72,1.0,1,11.57,1,1,2.0,18,0,1,0,0,1,0,0,0,1,1,1,89.7,6588.95,0.0,1186.0,833.04,1,32,1,0,92592,46171,6016,1.0,2,2,0,0
2838,0,0,44,2.0,1,13.45,0,0,2.5,0,0,0,0,0,0,0,0,0,2,0,3,19.9,868.1,0.0,0.0,591.8,2,42,0,0,92368,909,2809,1.0,0,0,0,0
2839,1,2,9,2.5,1,14.91,0,1,3.0,82,0,0,1,0,1,1,1,0,3,1,3,70.05,564.4,0.0,463.0,134.19,1,24,1,0,92374,36675,4900,1.0,0,0,0,0
2840,1,7,24,3.0,1,1.02,0,1,3.0,3,1,0,0,1,0,0,0,1,3,0,3,53.6,1315.35,0.0,0.0,24.48,1,56,1,0,92376,75882,2977,1.0,1,0,0,0
2841,1,8,7,3.5,1,16.22,0,1,2.0,53,1,1,1,1,1,0,0,0,3,1,1,75.7,554.05,0.0,294.0,113.54,2,47,1,3,92386,1834,2950,1.0,3,0,0,0
2842,1,2,11,4.0,1,40.76,0,0,1.5,0,0,0,0,0,0,0,0,0,2,0,2,19.65,225.75,0.0,0.0,448.36,1,48,1,2,92394,12083,3372,1.0,1,0,0,0
2843,1,2,72,1.0,1,38.44,1,1,1.0,16,0,1,1,1,1,1,1,0,1,1,1,108.5,8003.8,0.0,1281.0,2767.68,2,50,1,0,92399,41575,6288,1.0,2,0,0,0
2844,1,4,72,1.0,1,44.0,1,1,2.0,20,0,0,0,0,0,1,1,1,2,1,2,84.5,6130.85,0.0,122.62,3168.0,1,62,1,2,92404,53636,6202,1.0,1,0,0,0
2845,0,0,15,4.0,1,32.07,1,1,2.0,28,0,1,0,0,1,1,1,1,3,1,1,100.15,1415.0,0.0,0.0,481.05,2,64,0,0,92405,24644,2565,1.0,0,0,0,0
2846,0,0,72,1.0,1,44.46,1,1,2.0,48,0,1,1,1,1,1,1,1,2,1,1,88.6,6201.95,0.0,0.0,3201.12,1,26,0,0,92407,49355,5842,1.0,1,1,0,0
2847,1,2,10,1.5,0,0.0,0,1,3.0,20,1,0,1,1,1,0,0,1,2,1,1,52.55,525.5,0.0,0.0,0.0,2,43,1,0,92408,12149,2578,1.0,0,0,0,0
2848,1,4,63,2.0,1,40.73,1,1,1.0,76,0,1,1,0,1,1,1,0,2,1,1,104.8,6597.25,0.0,5014.0,2565.99,1,42,1,3,92411,23146,4046,1.0,1,1,0,0
2849,0,0,2,2.3333333333333335,1,27.02,0,1,1.0,26,0,1,0,0,1,0,0,0,3,1,1,59.0,114.15,0.0,30.0,54.04,2,63,0,0,92501,18999,5810,1.0,0,0,0,0
2850,0,0,1,2.6666666666666665,1,17.81,0,0,2.0,0,0,0,0,0,0,0,0,0,3,0,3,20.4,20.4,0.0,0.0,17.81,1,31,0,0,92505,38446,2968,1.0,0,0,0,0
2851,1,7,28,3.0,1,28.86,0,1,3.0,24,1,1,0,1,0,0,0,0,3,0,3,60.9,1785.65,0.0,429.0,808.0799999999999,1,32,1,0,92507,48649,3851,1.0,2,1,0,0
2852,1,7,70,1.0,1,11.71,0,0,2.5,0,0,0,0,0,0,0,0,0,2,0,1,19.8,1397.65,0.0,0.0,819.7,2,41,1,0,92508,17147,4500,1.0,0,0,0,0
2853,0,0,34,3.0,1,22.41,1,1,2.0,13,1,1,1,1,1,1,1,0,1,0,2,116.25,3899.05,0.0,507.0,761.94,1,64,0,0,92530,38519,4022,1.0,1,0,0,0
2854,1,1,70,1.0,1,29.72,1,1,1.0,12,1,0,0,0,0,1,1,0,1,0,1,65.2,4543.15,0.0,545.0,2080.4,2,50,1,0,92536,2433,6316,1.0,0,0,0,0
2855,1,1,52,2.0,1,31.96,0,1,2.0,26,1,0,1,1,0,0,0,1,3,1,1,84.05,4326.8,0.0,0.0,1661.92,2,54,1,2,92539,3745,6099,1.0,1,0,0,0
2856,0,0,69,1.0,1,26.45,1,1,1.0,46,1,1,1,1,1,0,0,0,2,1,2,79.45,5502.55,0.0,2531.0,1825.05,1,23,0,0,92543,29687,5189,1.0,1,0,0,0
2857,0,0,11,4.0,1,47.12,1,1,1.0,23,0,0,1,0,0,0,0,1,3,1,3,78.0,851.8,0.0,0.0,518.3199999999999,1,63,0,2,92545,25694,4886,1.0,1,0,0,0
2858,0,0,1,3.0,1,16.47,0,0,2.0,0,0,0,0,0,0,0,0,0,3,0,2,19.85,19.85,0.0,0.0,16.47,2,47,0,0,92551,22983,4905,1.0,0,0,0,0
2859,0,0,61,2.0,1,36.05,1,1,3.0,73,1,0,1,0,1,1,1,1,3,1,1,106.45,6300.15,0.0,0.0,2199.05,1,21,0,0,92555,12743,4842,1.0,1,2,0,0
2860,0,0,56,2.0,1,2.5,1,1,3.0,3,0,1,0,1,1,1,1,0,3,1,1,105.45,5916.95,0.0,178.0,140.0,2,42,0,0,92561,1500,4212,1.0,0,0,0,0
2861,0,0,30,3.0,1,2.87,1,1,1.0,29,1,1,1,1,0,0,0,0,3,1,2,95.0,2852.4,0.0,827.0,86.10000000000001,1,36,0,0,92562,36149,3597,1.0,0,0,0,0
2862,0,0,28,3.0,1,28.42,0,1,1.0,48,1,0,0,1,0,0,0,0,1,0,2,54.3,1546.3,0.0,742.0,795.76,2,19,0,0,92567,7344,5271,1.0,2,0,0,0
2863,0,0,12,4.0,1,38.96,0,0,1.5,0,0,0,0,0,0,0,0,0,3,0,2,20.05,265.45,0.0,0.0,467.52,1,34,0,0,92582,4456,4996,1.0,0,0,0,0
2864,0,0,67,1.0,1,38.98,1,1,2.0,16,0,1,1,0,1,1,1,1,1,1,1,105.4,6989.45,0.0,0.0,2611.66,1,37,1,2,92583,21349,5666,1.0,0,0,0,0
2865,1,1,55,2.0,1,41.89,1,1,2.0,52,0,0,0,0,0,1,1,1,3,0,1,85.5,4713.4,0.0,0.0,2303.95,1,29,1,2,92585,8692,6411,1.0,0,0,0,0
2866,0,0,52,2.0,1,31.31,0,1,1.0,12,1,0,1,0,1,0,0,1,1,0,1,91.25,4738.3,0.0,0.0,1628.12,1,43,0,0,92590,3070,4770,1.0,0,0,0,0
2867,1,1,58,2.0,1,43.75,1,1,3.0,69,0,1,0,1,1,0,0,0,1,1,2,94.7,5430.35,0.0,3747.0,2537.5,1,30,1,3,92592,46171,5653,1.0,2,0,0,0
2868,1,1,35,3.0,1,20.85,0,0,2.5,0,0,0,0,0,0,0,0,0,2,0,2,19.6,686.95,0.0,0.0,729.75,1,52,1,3,92595,19368,3764,1.0,2,0,0,0
2869,1,9,24,3.0,1,20.6,0,0,2.0,0,0,0,0,0,0,0,0,0,2,1,2,21.1,490.65,0.0,0.0,494.4,2,51,1,3,92602,2762,4368,1.0,1,0,0,0
2870,1,5,70,1.0,1,48.57,0,0,1.5,0,0,0,0,0,0,0,0,0,2,0,2,20.05,1360.25,0.0,0.0,3399.9,1,47,1,2,92604,27369,4485,1.0,0,0,0,0
2871,0,0,2,2.5,1,37.7,0,1,1.0,73,0,0,0,0,1,0,0,0,3,1,1,79.95,174.45,0.0,127.0,75.4,1,25,0,0,92606,17621,5213,1.0,1,0,0,0
2872,0,0,12,4.0,1,33.36,1,1,1.0,22,0,0,1,0,1,0,0,0,3,1,1,89.55,1021.75,0.0,225.0,400.32,1,60,0,0,92614,22499,2325,1.0,2,0,0,0
2873,1,1,63,2.0,1,21.15,1,1,1.0,24,0,1,0,0,0,0,0,0,3,1,1,81.55,5029.05,0.0,1207.0,1332.4499999999998,2,54,1,0,92618,6301,4980,1.0,0,0,0,0
